dataset_id,sample_id,site_id,year,intervention,control_flag,microbiome_available,soil_chemistry_available,outcome_available,soil_ph,total_carbon,total_nitrogen,organic_matter,cec,phosphorus,potassium,yield_value,outcome_type,notes
naylor_sorghum_drought,SRR5224799,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224798,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224797,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224796,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224795,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224794,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224793,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224792,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224791,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224790,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224789,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224788,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224787,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224786,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224785,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224784,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224783,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224782,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224781,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224780,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224779,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224778,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224777,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224776,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224775,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224774,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224773,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224772,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224771,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224770,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224769,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224768,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224767,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224766,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224765,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224764,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224763,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224762,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224761,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224760,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224759,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224758,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224757,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224756,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224755,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224754,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224753,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224752,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224751,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224750,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224749,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224748,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224747,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224746,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224745,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224744,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224743,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224742,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224741,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224740,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224739,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224738,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224737,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224736,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224735,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224734,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224733,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224732,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224731,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224730,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224729,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224728,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224727,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224726,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224725,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224724,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224723,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224722,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224721,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224720,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224719,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224718,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224717,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224716,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224715,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224714,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224713,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224712,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224711,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
naylor_sorghum_drought,SRR5224710,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Rhizosphere
naylor_sorghum_drought,SRR5224709,"USA:California,Albany",2015,drought,False,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Soil
naylor_sorghum_drought,SRR5224708,"USA:California,Albany",2015,control,True,True,False,False,,,,,,,,,,drought/control stress dataset; plant body site=Root
